url_path,views_total,views_unique
/grp-bork/gunc_workflow,16,2
/grp-bork/gunc_workflow/blob/master/main.nf,7,1
/grp-bork/gunc_workflow/blob/master/nextflow.config,6,1
/grp-bork/gunc_workflow/blob/master/nextflow_schema.json,5,1
/grp-bork/gunc_workflow/commits/master,5,1
/grp-bork/gunc_workflow/blob/56ef3fb429634c5b81b957144f8d884396447717/modules/nf-core/custom/dumpsoftwareversions/main.nf,3,1
/grp-bork/gunc_workflow/blob/master/CITATIONS.md,3,1
/grp-bork/gunc_workflow/blob/56ef3fb429634c5b81b957144f8d884396447717/modules/nf-core/custom/dumpsoftwareversions/meta.yml,2,1
/grp-bork/gunc_workflow/blob/master/clowm_info.json,2,1
/grp-bork/gunc_workflow/blob/master/docs/output.md,2,1
