url_path,views_total,views_unique
/grp-bork/gunc_workflow/tree/4d3ea1ffde34f66803435c30b804e0b3e33bf026,5,5
/grp-bork/gunc_workflow,3,3
/grp-bork/gunc_workflow/tree/master,2,1
/grp-bork/gunc_workflow/tree/master/modules/nf-core,2,1
/grp-bork/gunc_workflow/tree/master/modules/nf-core/aria2,2,1
/grp-bork/gunc_workflow/tree/master/modules/nf-core/gunc,2,1
/grp-bork/gunc_workflow/blob/master/modules/nf-core/aria2/aria2.diff,1,1
/grp-bork/gunc_workflow/blob/master/modules/nf-core/aria2/meta.yml,1,1
/grp-bork/gunc_workflow/blob/master/modules/nf-core/gunc/run/environment.yml,1,1
/grp-bork/gunc_workflow/blob/master/modules/nf-core/gunc/run/meta.yml,1,1
