url_path,views_total,views_unique
/grp-bork/gunc_workflow,24,2
/grp-bork/gunc_workflow/blob/master/main.nf,7,1
/grp-bork/gunc_workflow/edit/master/README.md,7,1
/grp-bork/gunc_workflow/blob/master/clowm_info.json,6,1
/grp-bork/gunc_workflow/blob/master/nextflow.config,6,1
/grp-bork/gunc_workflow/blob/master/CITATIONS.md,5,1
/grp-bork/gunc_workflow/blob/master/nextflow_schema.json,5,1
/grp-bork/gunc_workflow/commits/master,5,1
/grp-bork/gunc_workflow/blob/master/README.md,4,1
/grp-bork/gunc_workflow/releases/new,4,1
