url_path,views_total,views_unique
/grp-bork/gunc_workflow,29,2
/grp-bork/gunc_workflow/blob/master/nextflow.config,16,1
/grp-bork/gunc_workflow/tree/master/docs,14,1
/grp-bork/gunc_workflow/blob/master/clowm_info.json,12,1
/grp-bork/gunc_workflow/blob/master/main.nf,11,1
/grp-bork/gunc_workflow/blob/master/nextflow_schema.json,11,1
/grp-bork/gunc_workflow/edit/master/README.md,9,1
/grp-bork/gunc_workflow/blob/master/docs/output.md,8,1
/grp-bork/gunc_workflow/blob/master/docs/usage.md,8,1
/grp-bork/gunc_workflow/blob/master/README.md,8,1
